<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
شپنا-ت,13880704,576.57,586,576,583.38,993850,6818365235.00,285,594
شپنا-ت,13880705,575.48,580,566,573.80,1007645,6805979218.00,246,583
شپنا-ت,13880706,563.04,571,559,571.87,298134,1998028960.00,83,574
شپنا-ت,13880707,560.10,576,560,571.87,314695,2141318635.00,113,572
شپنا-ت,13880708,571.45,584,571,572.71,450272,3081108618.00,110,572
شپنا-ت,13880711,589.85,590,590,589.85,1863579,13080244666.00,280,573
شپنا-ت,13880712,605.06,605,576,588.84,1224789,8576730862.00,253,590
شپنا-ت,13880713,579.68,580,571,581.95,787391,5380456143.00,195,589
شپنا-ت,13880714,571.45,599,571,592.79,2556228,18030827289.00,455,582
شپنا-ت,13880715,599.09,611,593,594.89,23392818,165608770174.00,1855,593
شپنا-ت,13880718,610.10,610,596,600.94,8589922,61426966075.00,1239,595
شپنا-ت,13880719,602.29,608,583,591.53,3137434,22084164342.00,464,601
شپنا-ت,13880720,576.40,576,574,583.21,787115,5375553960.00,151,592
شپنا-ت,13880721,567.24,601,566,586.99,8370782,58466887218.00,804,583
شپنا-ت,13880725,600.86,601,570,583.80,1490812,10350510248.00,305,587
شپنا-ت,13880726,583.21,583,566,567.58,3007743,20315020495.00,479,584
شپنا-ت,13880727,572.29,580,560,565.81,1523745,10256377066.00,338,568
شپنا-ت,13880728,569.76,576,567,566.91,414657,2812764581.00,142,566
شپنا-ت,13880729,575.56,580,565,569.26,949348,6451362974.00,239,567
شپنا-ت,13880802,566.57,576,566,569.34,1545026,10467608736.00,296,569
شپنا-ت,13880803,565.73,580,566,570.44,11943921,81076180678.00,252,569
شپنا-ت,13880804,571.87,572,570,570.52,560912,3808837150.00,124,570
شپنا-ت,13880805,571.45,571,563,566.99,1404889,9467272271.00,211,571
شپنا-ت,13880806,561.78,569,561,563.38,1849013,12396234762.00,330,567
شپنا-ت,13880809,568.67,569,546,551.53,3217495,21116585087.00,441,563
شپنا-ت,13880810,535.06,535,535,549.93,162958,1037553586.00,30,552
شپنا-ت,13880811,533.46,533,533,549.43,50942,323379816.00,11,550
