<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
وبصادر-ت,13890613,92.18,96,92,94.95,7177979,9613017213.00,409,92
وبصادر-ت,13890614,98.71,99,98,98.49,5555132,7717898893.00,322,95
وبصادر-ت,13890615,99.27,102,97,99.70,3543372,5006091801.00,288,98
وبصادر-ت,13890616,98.56,99,96,98.99,1200448,1635600968.00,109,100
وبصادر-ت,13890617,95.16,99,95,98.42,1303362,1777147118.00,123,99
وبصادر-ت,13890621,97.22,99,97,98.49,3405247,4733515491.00,215,98
وبصادر-ت,13890622,97.71,100,97,98.49,5842278,8115737342.00,236,98
وبصادر-ت,13890623,98.28,102,98,101.61,5520085,7909240370.00,282,98
وبصادر-ت,13890624,105.66,106,106,103.60,2475585,3688621650.00,71,102
وبصادر-ت,13890627,107.71,108,104,106.58,7133218,10724252935.00,401,104
وبصادر-ت,13890628,106.36,106,102,105.02,2845525,4165735559.00,190,107
وبصادر-ت,13890629,101.12,101,101,104.80,247038,351361579.00,50,105
وبصادر-ت,13890630,100.62,109,101,105.58,3593906,5366652825.00,259,105
وبصادر-ت,13890631,106.22,106,103,105.51,701791,1039216795.00,80,106
وبصادر-ت,13890703,106.36,109,104,106.29,2939595,4427773537.00,177,106
وبصادر-ت,13890704,106.36,106,104,105.51,3058309,4528135529.00,182,106
وبصادر-ت,13890705,104.24,104,101,104.17,2454891,3556862005.00,108,106
وبصادر-ت,13890706,102.82,104,102,103.53,2323192,3367218397.00,133,104
وبصادر-ت,13890707,102.54,105,102,103.60,3433703,5017775419.00,96,104
وبصادر-ت,13890710,104.24,108,104,107.07,6424392,9702349366.00,332,104
وبصادر-ت,13890711,110.62,111,107,108.85,3568434,5513110163.00,377,107
وبصادر-ت,13890713,107.07,108,106,108.42,1039318,1566491363.00,103,109
وبصادر-ت,13890714,107.07,108,106,108.07,1436428,2172991628.00,137,108
وبصادر-ت,13890717,108.35,109,106,107.92,2016095,3064284383.00,170,108
وبصادر-ت,13890718,104.66,106,104,106.72,1693379,2493822716.00,120,108
وبصادر-ت,13890719,102.46,105,102,105.87,1494681,2187590228.00,128,107
وبصادر-ت,13890720,103.53,105,102,105.37,779515,1128891989.00,69,106
وبصادر-ت,13890721,101.19,101,101,105.37,18990,27098730.00,5,105
وبصادر-ت,13890724,101.19,105,101,101.54,5426390,7770105882.00,273,105
وبصادر-ت,13890725,102.82,104,98,101.61,1144798,1646707904.00,115,102
وبصادر-ت,13890726,104.24,104,101,101.90,1083629,1574700877.00,118,102
وبصادر-ت,13890727,100.69,102,98,101.26,1200168,1676828764.00,116,102
وبصادر-ت,13890728,99.27,100,98,100.76,1050786,1465731894.00,88,101
وبصادر-ت,13890801,99.27,99,98,100.48,567693,787377182.00,71,101
وبصادر-ت,13890802,97.86,98,97,100.12,482870,659054313.00,52,100
وبصادر-ت,13890803,96.15,96,96,99.34,1027042,1392668952.00,70,100
وبصادر-ت,13890804,95.37,98,95,98.28,1390714,1874317122.00,101,99
وبصادر-ت,13890805,98.28,98,96,98.14,381068,520419314.00,42,98
وبصادر-ت,13890808,96.08,99,96,97.86,888781,1209820581.00,40,98
وبصادر-ت,13890809,96.22,97,94,97.71,402177,543628250.00,49,98
وبصادر-ت,13890810,94.38,96,94,97.57,337244,452134895.00,37,98
وبصادر-ت,13890811,95.73,97,94,97.50,268065,361996890.00,31,98
وبصادر-ت,13890812,95.09,98,95,97.43,635342,870316209.00,59,98
وبصادر-ت,13890815,97.36,98,96,97.43,406587,557839155.00,46,97
وبصادر-ت,13890816,99.20,99,97,97.50,512447,710974154.00,57,97
وبصادر-ت,13890817,96.44,97,96,97.43,291218,395474361.00,39,98
